icon_id,display_name,description,source_type,related_kind,related_id,matched_item_id,icon_path,icon_by_id_path,collision_types
4614,Icone 4614,,db_icon_unmapped,,,,all_icons_named_png/04614_icone_4614.png,all_icons_by_id_png/4614.png,db_asset
4615,Icone 4615,,db_icon_unmapped,,,,all_icons_named_png/04615_icone_4615.png,all_icons_by_id_png/4615.png,db_asset
4616,Icone 4616,,db_icon_unmapped,,,,all_icons_named_png/04616_icone_4616.png,all_icons_by_id_png/4616.png,db_asset
4617,Icone 4617,,db_icon_unmapped,,,,all_icons_named_png/04617_icone_4617.png,all_icons_by_id_png/4617.png,db_asset
4618,Icone 4618,,db_icon_unmapped,,,,all_icons_named_png/04618_icone_4618.png,all_icons_by_id_png/4618.png,db_asset
4619,Icone 4619,,db_icon_unmapped,,,,all_icons_named_png/04619_icone_4619.png,all_icons_by_id_png/4619.png,db_asset
4620,Icone 4620,,db_icon_unmapped,,,,all_icons_named_png/04620_icone_4620.png,all_icons_by_id_png/4620.png,db_asset
4621,Icone 4621,,db_icon_unmapped,,,,all_icons_named_png/04621_icone_4621.png,all_icons_by_id_png/4621.png,db_asset
4622,Icone 4622,,db_icon_unmapped,,,,all_icons_named_png/04622_icone_4622.png,all_icons_by_id_png/4622.png,db_asset
4623,Icone 4623,,db_icon_unmapped,,,,all_icons_named_png/04623_icone_4623.png,all_icons_by_id_png/4623.png,db_asset
4624,Icone 4624,,db_icon_unmapped,,,,all_icons_named_png/04624_icone_4624.png,all_icons_by_id_png/4624.png,db_asset
4625,Icone 4625,,db_icon_unmapped,,,,all_icons_named_png/04625_icone_4625.png,all_icons_by_id_png/4625.png,db_asset
4626,Icone 4626,,db_icon_unmapped,,,,all_icons_named_png/04626_icone_4626.png,all_icons_by_id_png/4626.png,db_asset
4627,Icone 4627,,db_icon_unmapped,,,,all_icons_named_png/04627_icone_4627.png,all_icons_by_id_png/4627.png,db_asset
4628,Icone 4628,,db_icon_unmapped,,,,all_icons_named_png/04628_icone_4628.png,all_icons_by_id_png/4628.png,db_asset
4629,Erva de Nove-forças,,item_id_match,item,4629,4629,all_icons_named_png/04629_erva_de_nove-forcas.png,all_icons_by_id_png/4629.png,db_asset
4630,Icone 4630,,db_icon_unmapped,,,,all_icons_named_png/04630_icone_4630.png,all_icons_by_id_png/4630.png,db_asset
4631,Icone 4631,,db_icon_unmapped,,,,all_icons_named_png/04631_icone_4631.png,all_icons_by_id_png/4631.png,db_asset
4632,Icone 4632,,db_icon_unmapped,,,,all_icons_named_png/04632_icone_4632.png,all_icons_by_id_png/4632.png,db_asset
4633,Icone 4633,,db_icon_unmapped,,,,all_icons_named_png/04633_icone_4633.png,all_icons_by_id_png/4633.png,db_asset
4634,Icone 4634,,db_icon_unmapped,,,,all_icons_named_png/04634_icone_4634.png,all_icons_by_id_png/4634.png,db_asset
4635,Icone 4635,,db_icon_unmapped,,,,all_icons_named_png/04635_icone_4635.png,all_icons_by_id_png/4635.png,db_asset
4636,Icone 4636,,db_icon_unmapped,,,,all_icons_named_png/04636_icone_4636.png,all_icons_by_id_png/4636.png,db_asset
4637,Icone 4637,,db_icon_unmapped,,,,all_icons_named_png/04637_icone_4637.png,all_icons_by_id_png/4637.png,db_asset
4638,Icone 4638,,db_icon_unmapped,,,,all_icons_named_png/04638_icone_4638.png,all_icons_by_id_png/4638.png,db_asset
4639,Icone 4639,,db_icon_unmapped,,,,all_icons_named_png/04639_icone_4639.png,all_icons_by_id_png/4639.png,db_asset
4640,Icone 4640,,db_icon_unmapped,,,,all_icons_named_png/04640_icone_4640.png,all_icons_by_id_png/4640.png,db_asset
4641,Icone 4641,,db_icon_unmapped,,,,all_icons_named_png/04641_icone_4641.png,all_icons_by_id_png/4641.png,db_asset
4642,Icone 4642,,db_icon_unmapped,,,,all_icons_named_png/04642_icone_4642.png,all_icons_by_id_png/4642.png,db_asset
4643,Icone 4643,,db_icon_unmapped,,,,all_icons_named_png/04643_icone_4643.png,all_icons_by_id_png/4643.png,db_asset
4644,Icone 4644,,db_icon_unmapped,,,,all_icons_named_png/04644_icone_4644.png,all_icons_by_id_png/4644.png,db_asset
4645,Icone 4645,,db_icon_unmapped,,,,all_icons_named_png/04645_icone_4645.png,all_icons_by_id_png/4645.png,db_asset
4646,Icone 4646,,db_icon_unmapped,,,,all_icons_named_png/04646_icone_4646.png,all_icons_by_id_png/4646.png,db_asset
4647,Icone 4647,,db_icon_unmapped,,,,all_icons_named_png/04647_icone_4647.png,all_icons_by_id_png/4647.png,db_asset
4648,Icone 4648,,db_icon_unmapped,,,,all_icons_named_png/04648_icone_4648.png,all_icons_by_id_png/4648.png,db_asset
4649,Icone 4649,,db_icon_unmapped,,,,all_icons_named_png/04649_icone_4649.png,all_icons_by_id_png/4649.png,db_asset
4650,Icone 4650,,db_icon_unmapped,,,,all_icons_named_png/04650_icone_4650.png,all_icons_by_id_png/4650.png,db_asset
4651,Icone 4651,,db_icon_unmapped,,,,all_icons_named_png/04651_icone_4651.png,all_icons_by_id_png/4651.png,db_asset
4652,Icone 4652,,db_icon_unmapped,,,,all_icons_named_png/04652_icone_4652.png,all_icons_by_id_png/4652.png,db_asset
4653,Icone 4653,,db_icon_unmapped,,,,all_icons_named_png/04653_icone_4653.png,all_icons_by_id_png/4653.png,db_asset
4654,Icone 4654,,db_icon_unmapped,,,,all_icons_named_png/04654_icone_4654.png,all_icons_by_id_png/4654.png,db_asset
4655,Icone 4655,,db_icon_unmapped,,,,all_icons_named_png/04655_icone_4655.png,all_icons_by_id_png/4655.png,db_asset
4656,Icone 4656,,db_icon_unmapped,,,,all_icons_named_png/04656_icone_4656.png,all_icons_by_id_png/4656.png,db_asset
4657,Icone 4657,,db_icon_unmapped,,,,all_icons_named_png/04657_icone_4657.png,all_icons_by_id_png/4657.png,db_asset
4658,Icone 4658,,db_icon_unmapped,,,,all_icons_named_png/04658_icone_4658.png,all_icons_by_id_png/4658.png,db_asset
4659,Icone 4659,,db_icon_unmapped,,,,all_icons_named_png/04659_icone_4659.png,all_icons_by_id_png/4659.png,db_asset
4660,Icone 4660,,db_icon_unmapped,,,,all_icons_named_png/04660_icone_4660.png,all_icons_by_id_png/4660.png,db_asset
4661,Icone 4661,,db_icon_unmapped,,,,all_icons_named_png/04661_icone_4661.png,all_icons_by_id_png/4661.png,db_asset
4662,Icone 4662,,db_icon_unmapped,,,,all_icons_named_png/04662_icone_4662.png,all_icons_by_id_png/4662.png,db_asset
4663,Icone 4663,,db_icon_unmapped,,,,all_icons_named_png/04663_icone_4663.png,all_icons_by_id_png/4663.png,db_asset
4664,Icone 4664,,db_icon_unmapped,,,,all_icons_named_png/04664_icone_4664.png,all_icons_by_id_png/4664.png,db_asset
4665,Icone 4665,,db_icon_unmapped,,,,all_icons_named_png/04665_icone_4665.png,all_icons_by_id_png/4665.png,db_asset
4666,Icone 4666,,db_icon_unmapped,,,,all_icons_named_png/04666_icone_4666.png,all_icons_by_id_png/4666.png,db_asset
4667,Pedaço de torta,"Quando o personagem recebe determinada quantidade de dano, uma barreira protetora é aplicada para absorver o dano de ataques posteriores.",item_id_match,item,4667,4667,all_icons_named_png/04667_pedaco_de_torta.png,all_icons_by_id_png/4667.png,db_asset
4668,Carta pra Sandro,,item_id_match,item,4668,4668,all_icons_named_png/04668_carta_pra_sandro.png,all_icons_by_id_png/4668.png,db_asset
4669,Torta de cogumelos,,item_id_match,item,4669,4669,all_icons_named_png/04669_torta_de_cogumelos.png,all_icons_by_id_png/4669.png,db_asset
4670,Suíno,,item_id_match,item,4670,4670,all_icons_named_png/04670_suino.png,all_icons_by_id_png/4670.png,"skill_icon,db_asset"
4671,Icone 4671,,db_icon_unmapped,,,,all_icons_named_png/04671_icone_4671.png,all_icons_by_id_png/4671.png,db_asset
4672,Icone 4672,,db_icon_unmapped,,,,all_icons_named_png/04672_icone_4672.png,all_icons_by_id_png/4672.png,db_asset
4673,Icone 4673,,db_icon_unmapped,,,,all_icons_named_png/04673_icone_4673.png,all_icons_by_id_png/4673.png,db_asset
4674,Icone 4674,,db_icon_unmapped,,,,all_icons_named_png/04674_icone_4674.png,all_icons_by_id_png/4674.png,db_asset
4675,Icone 4675,,db_icon_unmapped,,,,all_icons_named_png/04675_icone_4675.png,all_icons_by_id_png/4675.png,db_asset
4676,Icone 4676,,db_icon_unmapped,,,,all_icons_named_png/04676_icone_4676.png,all_icons_by_id_png/4676.png,db_asset
4677,Icone 4677,,db_icon_unmapped,,,,all_icons_named_png/04677_icone_4677.png,all_icons_by_id_png/4677.png,db_asset
4678,Тестовый скилл,,skill_icon,skill,455,,all_icons_named_png/04678_icon_4678.png,all_icons_by_id_png/4678.png,"skill_icon,db_asset"
4679,Icone 4679,,db_icon_unmapped,,,,all_icons_named_png/04679_icone_4679.png,all_icons_by_id_png/4679.png,db_asset
4680,Icone 4680,,db_icon_unmapped,,,,all_icons_named_png/04680_icone_4680.png,all_icons_by_id_png/4680.png,db_asset
4681,Icone 4681,,db_icon_unmapped,,,,all_icons_named_png/04681_icone_4681.png,all_icons_by_id_png/4681.png,db_asset
4682,Icone 4682,,db_icon_unmapped,,,,all_icons_named_png/04682_icone_4682.png,all_icons_by_id_png/4682.png,db_asset
4683,Icone 4683,,db_icon_unmapped,,,,all_icons_named_png/04683_icone_4683.png,all_icons_by_id_png/4683.png,db_asset
4684,Icone 4684,,db_icon_unmapped,,,,all_icons_named_png/04684_icone_4684.png,all_icons_by_id_png/4684.png,db_asset
4685,Icone 4685,,db_icon_unmapped,,,,all_icons_named_png/04685_icone_4685.png,all_icons_by_id_png/4685.png,db_asset
4686,Icone 4686,,db_icon_unmapped,,,,all_icons_named_png/04686_icone_4686.png,all_icons_by_id_png/4686.png,db_asset
4687,Icone 4687,,db_icon_unmapped,,,,all_icons_named_png/04687_icone_4687.png,all_icons_by_id_png/4687.png,db_asset
4688,Icone 4688,,db_icon_unmapped,,,,all_icons_named_png/04688_icone_4688.png,all_icons_by_id_png/4688.png,db_asset
4689,Icone 4689,,db_icon_unmapped,,,,all_icons_named_png/04689_icone_4689.png,all_icons_by_id_png/4689.png,db_asset
4690,Icone 4690,,db_icon_unmapped,,,,all_icons_named_png/04690_icone_4690.png,all_icons_by_id_png/4690.png,db_asset
4691,Icone 4691,,db_icon_unmapped,,,,all_icons_named_png/04691_icone_4691.png,all_icons_by_id_png/4691.png,db_asset
4692,Icone 4692,,db_icon_unmapped,,,,all_icons_named_png/04692_icone_4692.png,all_icons_by_id_png/4692.png,db_asset
4693,Icone 4693,,db_icon_unmapped,,,,all_icons_named_png/04693_icone_4693.png,all_icons_by_id_png/4693.png,db_asset
4694,Icone 4694,,db_icon_unmapped,,,,all_icons_named_png/04694_icone_4694.png,all_icons_by_id_png/4694.png,db_asset
4695,Icone 4695,,db_icon_unmapped,,,,all_icons_named_png/04695_icone_4695.png,all_icons_by_id_png/4695.png,db_asset
4696,Icone 4696,,db_icon_unmapped,,,,all_icons_named_png/04696_icone_4696.png,all_icons_by_id_png/4696.png,db_asset
4697,Icone 4697,,db_icon_unmapped,,,,all_icons_named_png/04697_icone_4697.png,all_icons_by_id_png/4697.png,db_asset
4698,Icone 4698,,db_icon_unmapped,,,,all_icons_named_png/04698_icone_4698.png,all_icons_by_id_png/4698.png,db_asset
4699,Icone 4699,,db_icon_unmapped,,,,all_icons_named_png/04699_icone_4699.png,all_icons_by_id_png/4699.png,db_asset
4700,Assistência do Vigia da Arena,"Evoca o Vigia da Arena para o personagem por 60 segundos. Enquanto está vivo, o Vigia aumenta em 10% a Ferocidade e a Resiliência do personagem e dos membros do grupo no mesmo local. Ele também causa dano mágico a cada 5 segundos a todos os jogadores inimigos em um raio de 3 metros do personagem. O dano aumenta com o nível e o Poder Mágico do personagem. Não é possível usar esta habilidade na Arena e está disponível até o final da Temporada da Arena.",skill_icon,skill,396,,all_icons_named_png/04700_assistencia_do_vigia_da_arena.png,all_icons_by_id_png/4700.png,"skill_icon,db_asset"
4701,Assistência do Vigia da Arena,"Evoca o Vigia da Arena para o personagem por 60 segundos. Enquanto está vivo, o Vigia aumenta em 10% a Ferocidade e a Resiliência do personagem e dos membros do grupo no mesmo local. Ele também causa dano mágico a cada 5 segundos a todos os jogadores inimigos em um raio de 3 metros do personagem. O dano aumenta com o nível e o Poder Físico do personagem. Não é possível usar esta habilidade na Arena e está disponível até o final da Temporada da Arena.",skill_icon,skill,397,,all_icons_named_png/04701_assistencia_do_vigia_da_arena.png,all_icons_by_id_png/4701.png,"skill_icon,db_asset"
4702,Icone 4702,,db_icon_unmapped,,,,all_icons_named_png/04702_icone_4702.png,all_icons_by_id_png/4702.png,db_asset
4703,Icone 4703,,db_icon_unmapped,,,,all_icons_named_png/04703_icone_4703.png,all_icons_by_id_png/4703.png,db_asset
4704,Icone 4704,,db_icon_unmapped,,,,all_icons_named_png/04704_icone_4704.png,all_icons_by_id_png/4704.png,db_asset
4705,Icone 4705,,db_icon_unmapped,,,,all_icons_named_png/04705_icone_4705.png,all_icons_by_id_png/4705.png,db_asset
4706,Icone 4706,,db_icon_unmapped,,,,all_icons_named_png/04706_icone_4706.png,all_icons_by_id_png/4706.png,db_asset
4707,Bolsa de Lauro,,item_id_match,item,4707,4707,all_icons_named_png/04707_bolsa_de_lauro.png,all_icons_by_id_png/4707.png,db_asset
4708,Chave quebrada,,item_id_match,item,4708,4708,all_icons_named_png/04708_chave_quebrada.png,all_icons_by_id_png/4708.png,db_asset
4709,Chave consertada,,item_id_match,item,4709,4709,all_icons_named_png/04709_chave_consertada.png,all_icons_by_id_png/4709.png,db_asset
4710,Itens de valor,Escolhido,item_id_match,item,4710,4710,all_icons_named_png/04710_itens_de_valor.png,all_icons_by_id_png/4710.png,db_asset
4711,Talismã da estrela alva,,item_id_match,item,4711,4711,all_icons_named_png/04711_talisma_da_estrela_alva.png,all_icons_by_id_png/4711.png,db_asset
4712,Icone 4712,,db_icon_unmapped,,,,all_icons_named_png/04712_icone_4712.png,all_icons_by_id_png/4712.png,db_asset
4713,8.0 - ДоТ - Кровотечение для подводных территорий #7636,,skill_icon,skill,438,,all_icons_named_png/04713_8.0_-_-_7636.png,all_icons_by_id_png/4713.png,"skill_icon,db_asset"
4714,Icone 4714,,db_icon_unmapped,,,,all_icons_named_png/04714_icone_4714.png,all_icons_by_id_png/4714.png,db_asset
4715,"8.0 - Оглушение по зонам, проверка подсветки",,skill_icon,skill,435,,all_icons_named_png/04715_8.0.png,all_icons_by_id_png/4715.png,"skill_icon,db_asset"
4716,Icone 4716,,db_icon_unmapped,,,,all_icons_named_png/04716_icone_4716.png,all_icons_by_id_png/4716.png,db_asset
4717,Icone 4717,,db_icon_unmapped,,,,all_icons_named_png/04717_icone_4717.png,all_icons_by_id_png/4717.png,db_asset
4718,Icone 4718,,db_icon_unmapped,,,,all_icons_named_png/04718_icone_4718.png,all_icons_by_id_png/4718.png,db_asset
4719,Icone 4719,,db_icon_unmapped,,,,all_icons_named_png/04719_icone_4719.png,all_icons_by_id_png/4719.png,db_asset
4720,Icone 4720,,db_icon_unmapped,,,,all_icons_named_png/04720_icone_4720.png,all_icons_by_id_png/4720.png,db_asset
4721,Icone 4721,,db_icon_unmapped,,,,all_icons_named_png/04721_icone_4721.png,all_icons_by_id_png/4721.png,db_asset
4722,Icone 4722,,db_icon_unmapped,,,,all_icons_named_png/04722_icone_4722.png,all_icons_by_id_png/4722.png,db_asset
4723,Icone 4723,,db_icon_unmapped,,,,all_icons_named_png/04723_icone_4723.png,all_icons_by_id_png/4723.png,db_asset
4724,Icone 4724,,db_icon_unmapped,,,,all_icons_named_png/04724_icone_4724.png,all_icons_by_id_png/4724.png,db_asset
4725,Icone 4725,,db_icon_unmapped,,,,all_icons_named_png/04725_icone_4725.png,all_icons_by_id_png/4725.png,db_asset
4726,Прислужник. Лечение в % от ХП + бонус за попытки,,skill_icon,skill,689,,all_icons_named_png/04726_icon_4726.png,all_icons_by_id_png/4726.png,"skill_icon,db_asset"
4727,Icone 4727,,db_icon_unmapped,,,,all_icons_named_png/04727_icone_4727.png,all_icons_by_id_png/4727.png,db_asset
4728,Icone 4728,,db_icon_unmapped,,,,all_icons_named_png/04728_icone_4728.png,all_icons_by_id_png/4728.png,db_asset
4729,Icone 4729,,db_icon_unmapped,,,,all_icons_named_png/04729_icone_4729.png,all_icons_by_id_png/4729.png,db_asset
4730,Icone 4730,,db_icon_unmapped,,,,all_icons_named_png/04730_icone_4730.png,all_icons_by_id_png/4730.png,db_asset
4731,Recibo,,item_id_match,item,4731,4731,all_icons_named_png/04731_recibo.png,all_icons_by_id_png/4731.png,"skill_icon,db_asset"
4732,Mensagem de Vicente,,item_id_match,item,4732,4732,all_icons_named_png/04732_mensagem_de_vicente.png,all_icons_by_id_png/4732.png,db_asset
4733,Relatório do batedor,,item_id_match,item,4733,4733,all_icons_named_png/04733_relatorio_do_batedor.png,all_icons_by_id_png/4733.png,db_asset
4734,Orelha de elfo,,item_id_match,item,4734,4734,all_icons_named_png/04734_orelha_de_elfo.png,all_icons_by_id_png/4734.png,db_asset
4735,Bolsa de alimentos,Escolhido,item_id_match,item,4735,4735,all_icons_named_png/04735_bolsa_de_alimentos.png,all_icons_by_id_png/4735.png,db_asset
4736,Livro de culinária,,item_id_match,item,4736,4736,all_icons_named_png/04736_livro_de_culinaria.png,all_icons_by_id_png/4736.png,db_asset
4737,Cachimbo do Marcos,,item_id_match,item,4737,4737,all_icons_named_png/04737_cachimbo_do_marcos.png,all_icons_by_id_png/4737.png,db_asset
4738,Folha de meimendro,,item_id_match,item,4738,4738,all_icons_named_png/04738_folha_de_meimendro.png,all_icons_by_id_png/4738.png,db_asset
4739,Veneno de cascavel-vermelha,,item_id_match,item,4739,4739,all_icons_named_png/04739_veneno_de_cascavel-vermelha.png,all_icons_by_id_png/4739.png,db_asset
4740,Veneno de rato,,item_id_match,item,4740,4740,all_icons_named_png/04740_veneno_de_rato.png,all_icons_by_id_png/4740.png,db_asset
4741,Lista secreta,,item_id_match,item,4741,4741,all_icons_named_png/04741_lista_secreta.png,all_icons_by_id_png/4741.png,"skill_icon,db_asset"
4742,Jarro vazio,,item_id_match,item,4742,4742,all_icons_named_png/04742_jarro_vazio.png,all_icons_by_id_png/4742.png,"skill_icon,db_asset"
4743,Jarro de leite,,item_id_match,item,4743,4743,all_icons_named_png/04743_jarro_de_leite.png,all_icons_by_id_png/4743.png,db_asset
4744,Fibra de golfinho,,item_id_match,item,4744,4744,all_icons_named_png/04744_fibra_de_golfinho.png,all_icons_by_id_png/4744.png,db_asset
4745,Envelope com papéis,,item_id_match,item,4745,4745,all_icons_named_png/04745_envelope_com_papeis.png,all_icons_by_id_png/4745.png,db_asset
4746,Molho de chaves,,item_id_match,item,4746,4746,all_icons_named_png/04746_molho_de_chaves.png,all_icons_by_id_png/4746.png,db_asset
4747,Talismã Grosseiro,,item_id_match,item,4747,4747,all_icons_named_png/04747_talisma_grosseiro.png,all_icons_by_id_png/4747.png,db_asset
4748,Bola de ervas,Roubo de Espírito,item_id_match,item,4748,4748,all_icons_named_png/04748_bola_de_ervas.png,all_icons_by_id_png/4748.png,db_asset
4749,Feno do prado,,item_id_match,item,4749,4749,all_icons_named_png/04749_feno_do_prado.png,all_icons_by_id_png/4749.png,db_asset
4750,Goma leonina,,item_id_match,item,4750,4750,all_icons_named_png/04750_goma_leonina.png,all_icons_by_id_png/4750.png,db_asset
4751,Infusão de Melissa,,item_id_match,item,4751,4751,all_icons_named_png/04751_infusao_de_melissa.png,all_icons_by_id_png/4751.png,db_asset
4752,Mistura preta,,item_id_match,item,4752,4752,all_icons_named_png/04752_mistura_preta.png,all_icons_by_id_png/4752.png,db_asset
4753,Bola de ervas processada,"Causar dano drena uma parte da energia máxima do inimigo, aumenta a energia máxima do personagem e restaura parte da energia drenada para o personagem.",item_id_match,item,4753,4753,all_icons_named_png/04753_bola_de_ervas_processada.png,all_icons_by_id_png/4753.png,db_asset
4754,Temperos do mar,,item_id_match,item,4754,4754,all_icons_named_png/04754_temperos_do_mar.png,all_icons_by_id_png/4754.png,db_asset
4755,Meado de estopa,"Aplica Casca Grossa ao personagem ou aliado por um curto período, aumentando as Defesas Física e Mágica.",item_id_match,item,4755,4755,all_icons_named_png/04755_meado_de_estopa.png,all_icons_by_id_png/4755.png,db_asset
4756,Tábuas Antigas,,item_id_match,item,4756,4756,all_icons_named_png/04756_tabuas_antigas.png,all_icons_by_id_png/4756.png,db_asset
